review_id,rating,sentiment,split,text,tokens,happiness_score
3762,9,pos,test,"in the first transformation scene, what is the music? i've heard it was ""the greeks don't get no freeks"". is that right? i really liked that sound. i also liked the ""hyde's got nothing to hide"" in the final scenes. truly a doper movie, but with many laughs and puns, sight gags, and slapstick. madam woo-woo's place was reminiscent of some places i have visited myself. ivy venus has appeared in some other stuff that is truly amazing. she looks much different in the movie we're talking about, but her maturity didn't hurt her a bit. mark blankfield reminds one of gene wilder in some ways. bess armstrong was beautiful and maintained her beauty for a long time.","['in', 'the', 'first', 'transformation', 'scene', 'what', 'is', 'the', 'music', 'i', 've', 'heard', 'it', 'was', 'the', 'greeks', 'don', 't', 'get', 'no', 'freeks', 'is', 'that', 'right', 'i', 'really', 'liked', 'that', 'sound', 'i', 'also', 'liked', 'the', 'hyde', 's', 'got', 'nothing', 'to', 'hide', 'in', 'the', 'final', 'scenes', 'truly', 'a', 'doper', 'movie', 'but', 'with', 'many', 'laughs', 'and', 'puns', 'sight', 'gags', 'and', 'slapstick', 'madam', 'woo', 'woo', 's', 'place', 'was', 'reminiscent', 'of', 'some', 'places', 'i', 'have', 'visited', 'myself', 'ivy', 'venus', 'has', 'appeared', 'in', 'some', 'other', 'stuff', 'that', 'is', 'truly', 'amazing', 'she', 'looks', 'much', 'different', 'in', 'the', 'movie', 'we', 're', 'talking', 'about', 'but', 'her', 'maturity', 'didn', 't', 'hurt', 'her', 'a', 'bit', 'mark', 'blankfield', 'reminds', 'one', 'of', 'gene', 'wilder', 'in', 'some', 'ways', 'bess', 'armstrong', 'was', 'beautiful', 'and', 'maintained', 'her', 'beauty', 'for', 'a', 'long', 'time']",5.544234234234234
9257,10,pos,test,"for anyone who liked the series this movie will be something to watch. however, it also leaves you wanting more. i loved the way that every character (detective)made an appearance. least with the ending of who is the fourth chair for they leave a reason for another movie. my guess is bayless of course. this like the series was a very well put together series of scenes. this is a series i wish had lived on. thanks to the cast for some wonderful tv.","['for', 'anyone', 'who', 'liked', 'the', 'series', 'this', 'movie', 'will', 'be', 'something', 'to', 'watch', 'however', 'it', 'also', 'leaves', 'you', 'wanting', 'more', 'i', 'loved', 'the', 'way', 'that', 'every', 'character', 'detective', 'made', 'an', 'appearance', 'least', 'with', 'the', 'ending', 'of', 'who', 'is', 'the', 'fourth', 'chair', 'for', 'they', 'leave', 'a', 'reason', 'for', 'another', 'movie', 'my', 'guess', 'is', 'bayless', 'of', 'course', 'this', 'like', 'the', 'series', 'was', 'a', 'very', 'well', 'put', 'together', 'series', 'of', 'scenes', 'this', 'is', 'a', 'series', 'i', 'wish', 'had', 'lived', 'on', 'thanks', 'to', 'the', 'cast', 'for', 'some', 'wonderful', 'tv']",5.51595238095238
3951,10,pos,test,"it reaches the minds and feelings of everyone driving them deep in the black desert. a brutal but beautiful world that is explored through memories and edgy layers of sound and score. the landscape develops its own persona, paralleling the inner geography of all three characters as their stories unfold. the stark void of lost love, the fear of the unknown, and then transcendence of emptiness through the very openness of this desolation. three misguided souls fighting to find something absolute and positive in all that negative space. the drama is compelling. james franco and his co-stars deliver deft performances. naive schoolboy, suicidal blonde, embittered car thief -- all converge with unexpected twists. together they create an explosive portrait of fractured love -- one that unwittingly conspires to mend amidst the hardest forms of adversity and illusion -- the blindness of human emotion.","['it', 'reaches', 'the', 'minds', 'and', 'feelings', 'of', 'everyone', 'driving', 'them', 'deep', 'in', 'the', 'black', 'desert', 'a', 'brutal', 'but', 'beautiful', 'world', 'that', 'is', 'explored', 'through', 'memories', 'and', 'edgy', 'layers', 'of', 'sound', 'and', 'score', 'the', 'landscape', 'develops', 'its', 'own', 'persona', 'paralleling', 'the', 'inner', 'geography', 'of', 'all', 'three', 'characters', 'as', 'their', 'stories', 'unfold', 'the', 'stark', 'void', 'of', 'lost', 'love', 'the', 'fear', 'of', 'the', 'unknown', 'and', 'then', 'transcendence', 'of', 'emptiness', 'through', 'the', 'very', 'openness', 'of', 'this', 'desolation', 'three', 'misguided', 'souls', 'fighting', 'to', 'find', 'something', 'absolute', 'and', 'positive', 'in', 'all', 'that', 'negative', 'space', 'the', 'drama', 'is', 'compelling', 'james', 'franco', 'and', 'his', 'co', 'stars', 'deliver', 'deft', 'performances', 'naive', 'schoolboy', 'suicidal', 'blonde', 'embittered', 'car', 'thief', 'all', 'converge', 'with', 'unexpected', 'twists', 'together', 'they', 'create', 'an', 'explosive', 'portrait', 'of', 'fractured', 'love', 'one', 'that', 'unwittingly', 'conspires', 'to', 'mend', 'amidst', 'the', 'hardest', 'forms', 'of', 'adversity', 'and', 'illusion', 'the', 'blindness', 'of', 'human', 'emotion']",5.375304347826087
6204,10,pos,test,"i watched sleeper cell with a bit of trepidation worrying over whether the terrorists would be glorified. this mesmerizing series not only handled the subject matter responsibly, it created depth and substance to almost every character. oded fehr just gobbles up the screen in every scene he's inand even though his character is the charismatic leader of a jihad terrorist cell, he still has hypnotic appeal. michael ealy held his own well, though in some scenes i wondered why he wasn't shot on the spot because of the scowl he wore on his face.<br /><br />the pros of the series are the two leads, fehr and ealy, the well written characters--all of which were believable and tragic, and the disconcerting issues addressed in the story. having been married to a muslim myself, the atmosphere created was quite realistic. the cons, for me personally, were that the female t&a was overkillmost seemed gratuitous, as well as some of the sex scenes. despite that, it is a raw gripping series that will make you think. somebody give fehr more juicy roles like this one and let him run with it. he's got incredible screen presence and a strange kind of innate power emanating off him.","['i', 'watched', 'sleeper', 'cell', 'with', 'a', 'bit', 'of', 'trepidation', 'worrying', 'over', 'whether', 'the', 'terrorists', 'would', 'be', 'glorified', 'this', 'mesmerizing', 'series', 'not', 'only', 'handled', 'the', 'subject', 'matter', 'responsibly', 'it', 'created', 'depth', 'and', 'substance', 'to', 'almost', 'every', 'character', 'oded', 'fehr', 'just', 'gobbles', 'up', 'the', 'screen', 'in', 'every', 'scene', 'he', 's', 'in', 'and', 'even', 'though', 'his', 'character', 'is', 'the', 'charismatic', 'leader', 'of', 'a', 'jihad', 'terrorist', 'cell', 'he', 'still', 'has', 'hypnotic', 'appeal', 'michael', 'ealy', 'held', 'his', 'own', 'well', 'though', 'in', 'some', 'scenes', 'i', 'wondered', 'why', 'he', 'wasn', 't', 'shot', 'on', 'the', 'spot', 'because', 'of', 'the', 'scowl', 'he', 'wore', 'on', 'his', 'face', 'br', 'br', 'the', 'pros', 'of', 'the', 'series', 'are', 'the', 'two', 'leads', 'fehr', 'and', 'ealy', 'the', 'well', 'written', 'characters', 'all', 'of', 'which', 'were', 'believable', 'and', 'tragic', 'and', 'the', 'disconcerting', 'issues', 'addressed', 'in', 'the', 'story', 'having', 'been', 'married', 'to', 'a', 'muslim', 'myself', 'the', 'atmosphere', 'created', 'was', 'quite', 'realistic', 'the', 'cons', 'for', 'me', 'personally', 'were', 'that', 'the', 'female', 't', 'a', 'was', 'overkill', 'most', 'seemed', 'gratuitous', 'as', 'well', 'as', 'some', 'of', 'the', 'sex', 'scenes', 'despite', 'that', 'it', 'is', 'a', 'raw', 'gripping', 'series', 'that', 'will', 'make', 'you', 'think', 'somebody', 'give', 'fehr', 'more', 'juicy', 'roles', 'like', 'this', 'one', 'and', 'let', 'him', 'run', 'with', 'it', 'he', 's', 'got', 'incredible', 'screen', 'presence', 'and', 'a', 'strange', 'kind', 'of', 'innate', 'power', 'emanating', 'off', 'him']",5.376685082872928
8178,7,pos,test,"the pace of the film is ponderously slow in parts, but if you can tune into its languid speed and lengthy silences then it is a satisfying piece of courtly intrigue. the story of the first emperor of china, his childhood sweetheart and the personal cost of power. the film is very atmospheric, the extremely mannered and polite courtly ceremony and ritual contrasted with sudden brutal violence. filmed in a way that evokes shadows and cold spaces. battle scenes are rare and short, the focus is on the battle within the individual on what is right to do and whether the ends justify the means. the emperor's journey from idealistic peacemaker to ruthless tyrant is aiming to be subtle, but gives little background or convincing insight into the motivation of the emperor, indeed his actions and aims do not really change throughout, only gong li's attitudes to him are altered. the most interesting performances are gong li's and the titular assassin as they reassess when to fight, when to retreat, when to kill. the most expensive film ever made in china at the time, the emperor and the assassin does not rely on hysteric emotion or big battles, but rather a brooding atmosphere of menace and inevitability. gong li fans will be unsurprised to hear she is as stunningly beautiful as ever, giving an understated performance.","['the', 'pace', 'of', 'the', 'film', 'is', 'ponderously', 'slow', 'in', 'parts', 'but', 'if', 'you', 'can', 'tune', 'into', 'its', 'languid', 'speed', 'and', 'lengthy', 'silences', 'then', 'it', 'is', 'a', 'satisfying', 'piece', 'of', 'courtly', 'intrigue', 'the', 'story', 'of', 'the', 'first', 'emperor', 'of', 'china', 'his', 'childhood', 'sweetheart', 'and', 'the', 'personal', 'cost', 'of', 'power', 'the', 'film', 'is', 'very', 'atmospheric', 'the', 'extremely', 'mannered', 'and', 'polite', 'courtly', 'ceremony', 'and', 'ritual', 'contrasted', 'with', 'sudden', 'brutal', 'violence', 'filmed', 'in', 'a', 'way', 'that', 'evokes', 'shadows', 'and', 'cold', 'spaces', 'battle', 'scenes', 'are', 'rare', 'and', 'short', 'the', 'focus', 'is', 'on', 'the', 'battle', 'within', 'the', 'individual', 'on', 'what', 'is', 'right', 'to', 'do', 'and', 'whether', 'the', 'ends', 'justify', 'the', 'means', 'the', 'emperor', 's', 'journey', 'from', 'idealistic', 'peacemaker', 'to', 'ruthless', 'tyrant', 'is', 'aiming', 'to', 'be', 'subtle', 'but', 'gives', 'little', 'background', 'or', 'convincing', 'insight', 'into', 'the', 'motivation', 'of', 'the', 'emperor', 'indeed', 'his', 'actions', 'and', 'aims', 'do', 'not', 'really', 'change', 'throughout', 'only', 'gong', 'li', 's', 'attitudes', 'to', 'him', 'are', 'altered', 'the', 'most', 'interesting', 'performances', 'are', 'gong', 'li', 's', 'and', 'the', 'titular', 'assassin', 'as', 'they', 'reassess', 'when', 'to', 'fight', 'when', 'to', 'retreat', 'when', 'to', 'kill', 'the', 'most', 'expensive', 'film', 'ever', 'made', 'in', 'china', 'at', 'the', 'time', 'the', 'emperor', 'and', 'the', 'assassin', 'does', 'not', 'rely', 'on', 'hysteric', 'emotion', 'or', 'big', 'battles', 'but', 'rather', 'a', 'brooding', 'atmosphere', 'of', 'menace', 'and', 'inevitability', 'gong', 'li', 'fans', 'will', 'be', 'unsurprised', 'to', 'hear', 'she', 'is', 'as', 'stunningly', 'beautiful', 'as', 'ever', 'giving', 'an', 'understated', 'performance']",5.291589743589743
5237,10,pos,test,"if one overlooks the technical problems of this early (1930) sound movie such as the sound quality and the occasional stiffness of john wayne, one will find this movie to be an epic that is more realistic than almost any movie made since. beginning at the missouri, a large caravan of conestoga wagons, people, and animals head west. the wagons are pulled down huge cliffs and cross a flooded river with considerable risk to the riders in the wagons. indians meet with wayne, and allow the train to pass through their land. later, indians gather west of the train to combat them. the wagons form a huge circle with horses and cattle in the circle, and fire their rifles creating with the circling indians a veil of smoke.<br /><br />when the battle ends, the dead are buried on the spot and the people and wagons depart. this scene is remarkable, as the camera stays with the dead as the living depart. it is unique in the way it links the viewer with the dead and separates the viewer from the living. the wagons encounter a major thunderstorm with torrential downpours and mud everywhere. they finally arrive at their destination near a redwood or sequoia forest in oregon. the film is done in 70 mm widescreen at about a 2.0:1 ratio (in 1930!).<br /><br />i haven't mentioned the plot because it is secondary to the scenic grandeur and the enormous amount of work involved in making this film. moviemakers will never work this hard again to make such a movie or any movie. given the technical limitations of the sound, the music is at times moving, such as when wayne leaves his girl to hunt down his friend's killers and at the end.<br /><br />while all the critics rave about the searchers and wayne's psychology, racism, short temper, and complex characters, the big trail gives us a story of simple people encountering extraordinary hardships. one of the best westerns i have seen.","['if', 'one', 'overlooks', 'the', 'technical', 'problems', 'of', 'this', 'early', '1930', 'sound', 'movie', 'such', 'as', 'the', 'sound', 'quality', 'and', 'the', 'occasional', 'stiffness', 'of', 'john', 'wayne', 'one', 'will', 'find', 'this', 'movie', 'to', 'be', 'an', 'epic', 'that', 'is', 'more', 'realistic', 'than', 'almost', 'any', 'movie', 'made', 'since', 'beginning', 'at', 'the', 'missouri', 'a', 'large', 'caravan', 'of', 'conestoga', 'wagons', 'people', 'and', 'animals', 'head', 'west', 'the', 'wagons', 'are', 'pulled', 'down', 'huge', 'cliffs', 'and', 'cross', 'a', 'flooded', 'river', 'with', 'considerable', 'risk', 'to', 'the', 'riders', 'in', 'the', 'wagons', 'indians', 'meet', 'with', 'wayne', 'and', 'allow', 'the', 'train', 'to', 'pass', 'through', 'their', 'land', 'later', 'indians', 'gather', 'west', 'of', 'the', 'train', 'to', 'combat', 'them', 'the', 'wagons', 'form', 'a', 'huge', 'circle', 'with', 'horses', 'and', 'cattle', 'in', 'the', 'circle', 'and', 'fire', 'their', 'rifles', 'creating', 'with', 'the', 'circling', 'indians', 'a', 'veil', 'of', 'smoke', 'br', 'br', 'when', 'the', 'battle', 'ends', 'the', 'dead', 'are', 'buried', 'on', 'the', 'spot', 'and', 'the', 'people', 'and', 'wagons', 'depart', 'this', 'scene', 'is', 'remarkable', 'as', 'the', 'camera', 'stays', 'with', 'the', 'dead', 'as', 'the', 'living', 'depart', 'it', 'is', 'unique', 'in', 'the', 'way', 'it', 'links', 'the', 'viewer', 'with', 'the', 'dead', 'and', 'separates', 'the', 'viewer', 'from', 'the', 'living', 'the', 'wagons', 'encounter', 'a', 'major', 'thunderstorm', 'with', 'torrential', 'downpours', 'and', 'mud', 'everywhere', 'they', 'finally', 'arrive', 'at', 'their', 'destination', 'near', 'a', 'redwood', 'or', 'sequoia', 'forest', 'in', 'oregon', 'the', 'film', 'is', 'done', 'in', '70', 'mm', 'widescreen', 'at', 'about', 'a', '2', '0', '1', 'ratio', 'in', '1930', 'br', 'br', 'i', 'haven', 't', 'mentioned', 'the', 'plot', 'because', 'it', 'is', 'secondary', 'to', 'the', 'scenic', 'grandeur', 'and', 'the', 'enormous', 'amount', 'of', 'work', 'involved', 'in', 'making', 'this', 'film', 'moviemakers', 'will', 'never', 'work', 'this', 'hard', 'again', 'to', 'make', 'such', 'a', 'movie', 'or', 'any', 'movie', 'given', 'the', 'technical', 'limitations', 'of', 'the', 'sound', 'the', 'music', 'is', 'at', 'times', 'moving', 'such', 'as', 'when', 'wayne', 'leaves', 'his', 'girl', 'to', 'hunt', 'down', 'his', 'friend', 's', 'killers', 'and', 'at', 'the', 'end', 'br', 'br', 'while', 'all', 'the', 'critics', 'rave', 'about', 'the', 'searchers', 'and', 'wayne', 's', 'psychology', 'racism', 'short', 'temper', 'and', 'complex', 'characters', 'the', 'big', 'trail', 'gives', 'us', 'a', 'story', 'of', 'simple', 'people', 'encountering', 'extraordinary', 'hardships', 'one', 'of', 'the', 'best', 'westerns', 'i', 'have', 'seen']",5.344006849315068
10222,8,pos,test,"for a movie like this, there's always something to follow by in years to come. clive barker, the man who brought ""hellraiser"", makes a horror movie that is part-goth, part-mythology, and all horror in-between. ""nightbreed"" are a bunch of mutants who only come out at night, and roam the place called midian. now a man name boone(craig sheffer) claims to suffer hallucinations he goes to this shrink dr. decker(david croneberg) who ""helps"" boone with his problems. unaware of this situation, decker claims to be a purist which he's only a hate-monger in disguise. boone however, goes into midian and make the claim that he's one of the mutants there. but a mutant named peloquin(oliver parker) sees boone as meat! his bite however, spares boone so after he is killed by a gauntlet of fire arms, he's one of them now. after being mislead by decker, boone does everything in his power to protect lori(anne bobby) from him. lori saves a mutant from the sun, and in return helps the others as well. i liked the lady mutants one who gives a smoky ""kiss of death"" and the porcupine woman who dreamed boone show off her power that is so seductive and deadly at the same time. i've enjoyed this horror movie all the way, and the rule of it is, never trust a shrink! rating 3.5 out of 5 stars!","['for', 'a', 'movie', 'like', 'this', 'there', 's', 'always', 'something', 'to', 'follow', 'by', 'in', 'years', 'to', 'come', 'clive', 'barker', 'the', 'man', 'who', 'brought', 'hellraiser', 'makes', 'a', 'horror', 'movie', 'that', 'is', 'part', 'goth', 'part', 'mythology', 'and', 'all', 'horror', 'in', 'between', 'nightbreed', 'are', 'a', 'bunch', 'of', 'mutants', 'who', 'only', 'come', 'out', 'at', 'night', 'and', 'roam', 'the', 'place', 'called', 'midian', 'now', 'a', 'man', 'name', 'boone', 'craig', 'sheffer', 'claims', 'to', 'suffer', 'hallucinations', 'he', 'goes', 'to', 'this', 'shrink', 'dr', 'decker', 'david', 'croneberg', 'who', 'helps', 'boone', 'with', 'his', 'problems', 'unaware', 'of', 'this', 'situation', 'decker', 'claims', 'to', 'be', 'a', 'purist', 'which', 'he', 's', 'only', 'a', 'hate', 'monger', 'in', 'disguise', 'boone', 'however', 'goes', 'into', 'midian', 'and', 'make', 'the', 'claim', 'that', 'he', 's', 'one', 'of', 'the', 'mutants', 'there', 'but', 'a', 'mutant', 'named', 'peloquin', 'oliver', 'parker', 'sees', 'boone', 'as', 'meat', 'his', 'bite', 'however', 'spares', 'boone', 'so', 'after', 'he', 'is', 'killed', 'by', 'a', 'gauntlet', 'of', 'fire', 'arms', 'he', 's', 'one', 'of', 'them', 'now', 'after', 'being', 'mislead', 'by', 'decker', 'boone', 'does', 'everything', 'in', 'his', 'power', 'to', 'protect', 'lori', 'anne', 'bobby', 'from', 'him', 'lori', 'saves', 'a', 'mutant', 'from', 'the', 'sun', 'and', 'in', 'return', 'helps', 'the', 'others', 'as', 'well', 'i', 'liked', 'the', 'lady', 'mutants', 'one', 'who', 'gives', 'a', 'smoky', 'kiss', 'of', 'death', 'and', 'the', 'porcupine', 'woman', 'who', 'dreamed', 'boone', 'show', 'off', 'her', 'power', 'that', 'is', 'so', 'seductive', 'and', 'deadly', 'at', 'the', 'same', 'time', 'i', 've', 'enjoyed', 'this', 'horror', 'movie', 'all', 'the', 'way', 'and', 'the', 'rule', 'of', 'it', 'is', 'never', 'trust', 'a', 'shrink', 'rating', '3', '5', 'out', 'of', '5', 'stars']",5.283830845771144
4395,10,pos,test,this film makes clooney. all his films combined before this have all been based on the same character. this film he transcends his previous body of work and proves his capability as a top notch actor. the soundtrack defeats most one-handedly. the brothers have truly made a classic. one to own and watch repeatedly.,"['this', 'film', 'makes', 'clooney', 'all', 'his', 'films', 'combined', 'before', 'this', 'have', 'all', 'been', 'based', 'on', 'the', 'same', 'character', 'this', 'film', 'he', 'transcends', 'his', 'previous', 'body', 'of', 'work', 'and', 'proves', 'his', 'capability', 'as', 'a', 'top', 'notch', 'actor', 'the', 'soundtrack', 'defeats', 'most', 'one', 'handedly', 'the', 'brothers', 'have', 'truly', 'made', 'a', 'classic', 'one', 'to', 'own', 'and', 'watch', 'repeatedly']",5.650416666666666
2345,8,pos,test,"one life stand is an accomplished piece of film making which hasn't been given the credit it deserves. its imdb rating of 1.7 doesn't do it justice and is, perhaps, due to the very few screenings it has had rather than the quality of the film itself. shot on digital in black and white, the film is well directed with production values that belie its shoestring budget. the performances are excellent, particularly that of gary lewis who gets better with every role. my only criticisms are that it is a bit on the long side and could have done with a touch more humour to offset the darker moments. overall, though, it is a fine piece of work.","['one', 'life', 'stand', 'is', 'an', 'accomplished', 'piece', 'of', 'film', 'making', 'which', 'hasn', 't', 'been', 'given', 'the', 'credit', 'it', 'deserves', 'its', 'imdb', 'rating', 'of', '1', '7', 'doesn', 't', 'do', 'it', 'justice', 'and', 'is', 'perhaps', 'due', 'to', 'the', 'very', 'few', 'screenings', 'it', 'has', 'had', 'rather', 'than', 'the', 'quality', 'of', 'the', 'film', 'itself', 'shot', 'on', 'digital', 'in', 'black', 'and', 'white', 'the', 'film', 'is', 'well', 'directed', 'with', 'production', 'values', 'that', 'belie', 'its', 'shoestring', 'budget', 'the', 'performances', 'are', 'excellent', 'particularly', 'that', 'of', 'gary', 'lewis', 'who', 'gets', 'better', 'with', 'every', 'role', 'my', 'only', 'criticisms', 'are', 'that', 'it', 'is', 'a', 'bit', 'on', 'the', 'long', 'side', 'and', 'could', 'have', 'done', 'with', 'a', 'touch', 'more', 'humour', 'to', 'offset', 'the', 'darker', 'moments', 'overall', 'though', 'it', 'is', 'a', 'fine', 'piece', 'of', 'work']",5.420803571428571
10756,7,pos,test,"it has to be admitted that the best work of harold lloyd ended with his last great silent comedy ""speedy"" in 1928. after that he enters sound films (like chaplin and keaton and laurel & hardy and w.c. fields) and does do better than keaton, but not as well as the other three. chaplin was rich enough to make his own films as producer (but he paced his films so there were five years between productions). laurel & hardy were under the protection of hal roach, so production standards for their shorts and sound films were pretty good. fields first worked with mack sennett, than with paramount, and then free-lanced. lloyd tried the route that chaplin took, but with less success.<br /><br />he produced his own films, but unlike chaplin he did not own his own studio. also his first two choices were not good (especially ""feet first""). but he did begin to choose more wisely and ""movie crazy"", ""the cat's-paw"", and ""the milky way"" were all good choices. these three (and possibly ""the sin of harold diddlebock"") were his best sound ventures. they are all entertaining, but none are up to ""safety last"", ""the freshman"", ""the kid brother"", or ""speedy"". <br /><br />of the top four sound films ""the cat's paw"" is the most controversial. ezekiel cobb's solution to ridding the city that elects him mayor is very extreme for the tastes of 2005. or is it? when a movie is made dictates what it's politics are: ""the cat's paw"" is from 1934. that second year of the roosevelt new deal (itself rather controversial for heavier government involvement) movie audiences saw films like ""gabriel over the white house"" and ""the phantom president"", where our leaders did extra-constitutional actions to rid the nation of internal enemies (and to force disarmament around the globe). even cecil b. de mille got into this act with ""this day and age"", where a bunch of teenagers use rats to force a gangster to confess his crimes.<br /><br />to us, the use of violence to force anyone (even a bunch of goons and boodlers like alan dinehart's gang) to confess is repellent. after all, the supreme court has protected us from confession under duress. what we forget is that the reforms we are thinking of did not occur until the warren court and the burger court made them. for example, although mr. justice sutherland's opinion in the powell (""scottsboro boys"") case of 1932 guaranteed every criminal defendant had a right to counsel, gideon v. wainwright did not extend this to ordering court paid counsel to defendants until 1962. the miranda case, with it's now well-known anti-self-incrimination warning is from 1963. nothing like this were considered necessary in 1934.<br /><br />if you study other movies of the period up to 1954 (and even to 1960) tricks are used to get confessions - kirk douglas confesses his crimes in front of witnesses in ""i walk alone"" while burt lancaster holds a gun to him. when lancaster leaves, douglas sneers about confessing under duress, only to see the gun is unloaded. suddenly he realizes that (legally - in 1948) he has confessed without duress. hate to say it, to any civil libertarians reading this note, but what cobb/lloyd does to dinehart and his pals in the conclusion of ""the cat's paw"" was not only legal, but would have led to their jail sentences in 1934. we may call it heavy handed, fascistic, or horrid, but it would have worked legally when it was thought up.","['it', 'has', 'to', 'be', 'admitted', 'that', 'the', 'best', 'work', 'of', 'harold', 'lloyd', 'ended', 'with', 'his', 'last', 'great', 'silent', 'comedy', 'speedy', 'in', '1928', 'after', 'that', 'he', 'enters', 'sound', 'films', 'like', 'chaplin', 'and', 'keaton', 'and', 'laurel', 'hardy', 'and', 'w', 'c', 'fields', 'and', 'does', 'do', 'better', 'than', 'keaton', 'but', 'not', 'as', 'well', 'as', 'the', 'other', 'three', 'chaplin', 'was', 'rich', 'enough', 'to', 'make', 'his', 'own', 'films', 'as', 'producer', 'but', 'he', 'paced', 'his', 'films', 'so', 'there', 'were', 'five', 'years', 'between', 'productions', 'laurel', 'hardy', 'were', 'under', 'the', 'protection', 'of', 'hal', 'roach', 'so', 'production', 'standards', 'for', 'their', 'shorts', 'and', 'sound', 'films', 'were', 'pretty', 'good', 'fields', 'first', 'worked', 'with', 'mack', 'sennett', 'than', 'with', 'paramount', 'and', 'then', 'free', 'lanced', 'lloyd', 'tried', 'the', 'route', 'that', 'chaplin', 'took', 'but', 'with', 'less', 'success', 'br', 'br', 'he', 'produced', 'his', 'own', 'films', 'but', 'unlike', 'chaplin', 'he', 'did', 'not', 'own', 'his', 'own', 'studio', 'also', 'his', 'first', 'two', 'choices', 'were', 'not', 'good', 'especially', 'feet', 'first', 'but', 'he', 'did', 'begin', 'to', 'choose', 'more', 'wisely', 'and', 'movie', 'crazy', 'the', 'cat', 's', 'paw', 'and', 'the', 'milky', 'way', 'were', 'all', 'good', 'choices', 'these', 'three', 'and', 'possibly', 'the', 'sin', 'of', 'harold', 'diddlebock', 'were', 'his', 'best', 'sound', 'ventures', 'they', 'are', 'all', 'entertaining', 'but', 'none', 'are', 'up', 'to', 'safety', 'last', 'the', 'freshman', 'the', 'kid', 'brother', 'or', 'speedy', 'br', 'br', 'of', 'the', 'top', 'four', 'sound', 'films', 'the', 'cat', 's', 'paw', 'is', 'the', 'most', 'controversial', 'ezekiel', 'cobb', 's', 'solution', 'to', 'ridding', 'the', 'city', 'that', 'elects', 'him', 'mayor', 'is', 'very', 'extreme', 'for', 'the', 'tastes', 'of', '2005', 'or', 'is', 'it', 'when', 'a', 'movie', 'is', 'made', 'dictates', 'what', 'it', 's', 'politics', 'are', 'the', 'cat', 's', 'paw', 'is', 'from', '1934', 'that', 'second', 'year', 'of', 'the', 'roosevelt', 'new', 'deal', 'itself', 'rather', 'controversial', 'for', 'heavier', 'government', 'involvement', 'movie', 'audiences', 'saw', 'films', 'like', 'gabriel', 'over', 'the', 'white', 'house', 'and', 'the', 'phantom', 'president', 'where', 'our', 'leaders', 'did', 'extra', 'constitutional', 'actions', 'to', 'rid', 'the', 'nation', 'of', 'internal', 'enemies', 'and', 'to', 'force', 'disarmament', 'around', 'the', 'globe', 'even', 'cecil', 'b', 'de', 'mille', 'got', 'into', 'this', 'act', 'with', 'this', 'day', 'and', 'age', 'where', 'a', 'bunch', 'of', 'teenagers', 'use', 'rats', 'to', 'force', 'a', 'gangster', 'to', 'confess', 'his', 'crimes', 'br', 'br', 'to', 'us', 'the', 'use', 'of', 'violence', 'to', 'force', 'anyone', 'even', 'a', 'bunch', 'of', 'goons', 'and', 'boodlers', 'like', 'alan', 'dinehart', 's', 'gang', 'to', 'confess', 'is', 'repellent', 'after', 'all', 'the', 'supreme', 'court', 'has', 'protected', 'us', 'from', 'confession', 'under', 'duress', 'what', 'we', 'forget', 'is', 'that', 'the', 'reforms', 'we', 'are', 'thinking', 'of', 'did', 'not', 'occur', 'until', 'the', 'warren', 'court', 'and', 'the', 'burger', 'court', 'made', 'them', 'for', 'example', 'although', 'mr', 'justice', 'sutherland', 's', 'opinion', 'in', 'the', 'powell', 'scottsboro', 'boys', 'case', 'of', '1932', 'guaranteed', 'every', 'criminal', 'defendant', 'had', 'a', 'right', 'to', 'counsel', 'gideon', 'v', 'wainwright', 'did', 'not', 'extend', 'this', 'to', 'ordering', 'court', 'paid', 'counsel', 'to', 'defendants', 'until', '1962', 'the', 'miranda', 'case', 'with', 'it', 's', 'now', 'well', 'known', 'anti', 'self', 'incrimination', 'warning', 'is', 'from', '1963', 'nothing', 'like', 'this', 'were', 'considered', 'necessary', 'in', '1934', 'br', 'br', 'if', 'you', 'study', 'other', 'movies', 'of', 'the', 'period', 'up', 'to', '1954', 'and', 'even', 'to', '1960', 'tricks', 'are', 'used', 'to', 'get', 'confessions', 'kirk', 'douglas', 'confesses', 'his', 'crimes', 'in', 'front', 'of', 'witnesses', 'in', 'i', 'walk', 'alone', 'while', 'burt', 'lancaster', 'holds', 'a', 'gun', 'to', 'him', 'when', 'lancaster', 'leaves', 'douglas', 'sneers', 'about', 'confessing', 'under', 'duress', 'only', 'to', 'see', 'the', 'gun', 'is', 'unloaded', 'suddenly', 'he', 'realizes', 'that', 'legally', 'in', '1948', 'he', 'has', 'confessed', 'without', 'duress', 'hate', 'to', 'say', 'it', 'to', 'any', 'civil', 'libertarians', 'reading', 'this', 'note', 'but', 'what', 'cobb', 'lloyd', 'does', 'to', 'dinehart', 'and', 'his', 'pals', 'in', 'the', 'conclusion', 'of', 'the', 'cat', 's', 'paw', 'was', 'not', 'only', 'legal', 'but', 'would', 'have', 'led', 'to', 'their', 'jail', 'sentences', 'in', '1934', 'we', 'may', 'call', 'it', 'heavy', 'handed', 'fascistic', 'or', 'horrid', 'but', 'it', 'would', 'have', 'worked', 'legally', 'when', 'it', 'was', 'thought', 'up']",5.321076320939335
